"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 21:44:54 GMT 2024","Tue Feb 27 21:44:54 GMT 2024","219","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__filter_request_with_filter_dims__returns_valid_filter_dims",""
"passed","Tue Feb 27 21:44:49 GMT 2024","Tue Feb 27 21:44:49 GMT 2024","10","tests.unit.backend.layers.api","test_portal_api","TestCollectionPutUploadLink","","","test__reupload_public_dataset__403","cannot reupload a public published dataset"
"passed","Tue Feb 27 21:44:51 GMT 2024","Tue Feb 27 21:44:51 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[protocol-google.com]",""
"passed","Tue Feb 27 21:44:47 GMT 2024","Tue Feb 27 21:44:47 GMT 2024","35","tests.unit.backend.layers.api","test_curation_api","TestDeleteDataset","","","test__delete_published_dataset_cxg_admin","
        cxg_admin role can delete published Datasets during revisions using query_param flag 'delete_published=true'
        "
"passed","Tue Feb 27 21:43:16 GMT 2024","Tue Feb 27 21:43:30 GMT 2024","13261","tests.unit.cellguide_pipeline","test_metadata_generator","TestMetadataGenerator","","","test__tissue_metadata_generator",""
"passed","Tue Feb 27 21:44:48 GMT 2024","Tue Feb 27 21:44:48 GMT 2024","4","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__remove_all_collection_consortia",""
"passed","Tue Feb 27 21:44:59 GMT 2024","Tue Feb 27 21:44:59 GMT 2024","44","tests.unit.backend.layers.utils","test_secret_config","TestSecretConfig","","","test_when_item_is_not_in_config_but_is_in_env_and_use_env_is_set_we_use_env",""
"passed","Tue Feb 27 21:44:49 GMT 2024","Tue Feb 27 21:44:49 GMT 2024","3","tests.unit.backend.layers.api","test_portal_api","TestPublishRevision","","","test__publish_revision_bad_id__403","
        Publish a collection with a bad uuid (non existant) returns 403
        "
"passed","Tue Feb 27 21:44:37 GMT 2024","Tue Feb 27 21:44:37 GMT 2024","2","tests.unit.processing.schema_migration","test_collection_migrate","TestCollectionMigrate","","","test_can_publish_true_and_filtered_schema_version",""
"passed","Tue Feb 27 21:44:51 GMT 2024","Tue Feb 27 21:44:51 GMT 2024","1","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[doi-.com]",""
"passed","Tue Feb 27 21:44:59 GMT 2024","Tue Feb 27 21:44:59 GMT 2024","42","tests.unit.backend.layers.utils","test_secret_config","TestSecretConfig","","","test_when_item_is_in_config_but_not_in_env_and_use_env_is_not_set_we_use_config",""
"passed","Tue Feb 27 21:44:59 GMT 2024","Tue Feb 27 21:44:59 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters57]",""
"passed","Tue Feb 27 21:45:00 GMT 2024","Tue Feb 27 21:45:00 GMT 2024","136","tests.unit.backend.layers.utils","test_uri","TestS3URI","","","test_download",""
"passed","Tue Feb 27 21:44:50 GMT 2024","Tue Feb 27 21:44:50 GMT 2024","1","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts_delete_no_artifacts",""
"passed","Tue Feb 27 21:44:37 GMT 2024","Tue Feb 27 21:44:37 GMT 2024","1","tests.unit.processing.schema_migration","test_publish_revisions","TestPublishRevisions","","","test_check_datasets_not_latest_version","Check datasets when one of the dataset has not been migrated to the latest schema version."
"passed","Tue Feb 27 21:44:59 GMT 2024","Tue Feb 27 21:44:59 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters103]",""
"passed","Tue Feb 27 21:44:51 GMT 2024","Tue Feb 27 21:44:51 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[doi-google.com]",""
"passed","Tue Feb 27 21:44:59 GMT 2024","Tue Feb 27 21:44:59 GMT 2024","2","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeConversionUtils","","","test__get_dtypes_and_schemas_of_dataframe__dtype_and_schema_returns_as_expected",""
"passed","Tue Feb 27 21:44:51 GMT 2024","Tue Feb 27 21:44:51 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test_invalid_email[email@.com]",""
"passed","Tue Feb 27 21:44:49 GMT 2024","Tue Feb 27 21:44:49 GMT 2024","10","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__set_collection_version_datasets_order_published_collection__403",""
"passed","Tue Feb 27 21:46:19 GMT 2024","Tue Feb 27 21:46:19 GMT 2024","31","tests.unit.wmg_processing","test_filter_relationships","FilterRelationshipsTests","","","test_filter_relationships",""
"passed","Tue Feb 27 21:44:48 GMT 2024","Tue Feb 27 21:44:48 GMT 2024","3","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_fails_if_data_missing",""
"passed","Tue Feb 27 21:44:59 GMT 2024","Tue Feb 27 21:44:59 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters52]",""
"passed","Tue Feb 27 21:44:51 GMT 2024","Tue Feb 27 21:44:51 GMT 2024","6","tests.unit.backend.layers.business","test_business","TestSetPreviousDatasetVersion","","","test_private_restoring_previously_replaced_dataset",""
"passed","Tue Feb 27 21:44:51 GMT 2024","Tue Feb 27 21:44:51 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test__link__OK[lab_website-http://somewhere.org/path/?abcd=123]",""
"passed","Tue Feb 27 21:44:49 GMT 2024","Tue Feb 27 21:44:49 GMT 2024","5","tests.unit.backend.layers.auth","test_auth_keys","TestKeys","","","test__delete_key__202",""
"passed","Tue Feb 27 21:44:49 GMT 2024","Tue Feb 27 21:44:49 GMT 2024","7","tests.unit.backend.layers.api","test_portal_api","TestDatasetCurators","","","test__cancel_dataset_download__202_user_not_collection_owner_as_super_curator",""
"passed","Tue Feb 27 21:44:47 GMT 2024","Tue Feb 27 21:44:47 GMT 2024","79","tests.unit.backend.layers.api","test_curation_api","TestGetDatasets","","","test_get_datasets_by_schema_200",""
"passed","Tue Feb 27 21:44:47 GMT 2024","Tue Feb 27 21:44:47 GMT 2024","58","tests.unit.backend.layers.api","test_curation_api","TestGetDatasetIdVersions","","","test_get_dataset_id_version_4xx",""
"passed","Tue Feb 27 21:44:46 GMT 2024","Tue Feb 27 21:44:46 GMT 2024","2","tests.unit.backend.layers.api","test_curation_api","TestPostCollection","","","test__create_collection__no_auth",""
"passed","Tue Feb 27 21:44:48 GMT 2024","Tue Feb 27 21:44:48 GMT 2024","3","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_rejects_invalid_consortia",""
"passed","Tue Feb 27 21:44:50 GMT 2024","Tue Feb 27 21:44:50 GMT 2024","49","tests.unit.backend.layers.business","test_business","TestGetDataset","","","test_get_prior_published_dataset_version","
        Given a dataset version id, return the DatasetVersion IF its been part of a published CollectionVersion
        "
"passed","Tue Feb 27 21:44:51 GMT 2024","Tue Feb 27 21:44:51 GMT 2024","1","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[other-://]",""
"passed","Tue Feb 27 21:44:50 GMT 2024","Tue Feb 27 21:44:50 GMT 2024","6","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_dataset_in_private_collection__ok",""
"passed","Tue Feb 27 21:44:59 GMT 2024","Tue Feb 27 21:44:59 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters69]",""
"passed","Tue Feb 27 21:45:02 GMT 2024","Tue Feb 27 21:45:02 GMT 2024","343","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__query_request_multi_primary_dims_only_with_compare__returns_200_and_correct_response",""
"passed","Tue Feb 27 21:45:03 GMT 2024","Tue Feb 27 21:45:07 GMT 2024","3273","tests.unit.backend.wmg","test_query","WmgCubeQueryParamsTest","","","test__cube_query_params_for_expression_summary_cube",""
"passed","Tue Feb 27 21:44:19 GMT 2024","Tue Feb 27 21:44:19 GMT 2024","0","tests.unit.scripts","test_zenhub_close","TestFilterIssues","","","test_filter_issues_with_blocking_issues",""
"passed","Tue Feb 27 21:44:50 GMT 2024","Tue Feb 27 21:44:50 GMT 2024","4","tests.unit.backend.layers.business","test_business","TestUpdateDataset","","","test_update_dataset_status_ok","
        The dataset processing status can be updated using `update_dataset_status`
        "
"passed","Tue Feb 27 21:44:46 GMT 2024","Tue Feb 27 21:44:46 GMT 2024","19","tests.unit.backend.layers.api","test_curation_api","TestGetCollectionID","","","test__get_unbpublished_revision__OK",""
