"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 29 16:58:11 GMT 2023","Wed Nov 29 16:58:11 GMT 2023","11","tests.unit.backend.layers.utils","test_aws_secret","TestAwsSecret","","","test_init_of_unknown_secret_does_not_set_secret_metadata",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","14","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__can_retrieve_created_collection",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","1","tests.unit.backend.layers.business","test_business","TestCreateCollection","","","test_create_collection_with_consortia_ok","
        A collection with consortia can be created using `create_collection`
        "
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_95","","","test_type_inference",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_9","","","test_type_inference",""
"passed","Wed Nov 29 16:58:16 GMT 2023","Wed Nov 29 16:58:16 GMT 2023","13","tests.unit.backend.layers.utils","test_secret_config","TestSecretConfig","","","test_singletonness",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","2","tests.unit.backend.layers.api","test_gene_info","GeneInfoAPIv1Tests","","","test_api_double_calls","Checks that, if a gene fails on the first ID search, ncbi_provider will search again (with gene name)"
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","6","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_dataset_in_private_collection__ok",""
"passed","Wed Nov 29 16:58:36 GMT 2023","Wed Nov 29 16:58:37 GMT 2023","354","tests.unit.backend.wmg.api.common","test_expression_dotplot","ExpressionDotPlotTest","","","test__query_all_indexed_dims_single_value__returns_correct_result",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_87","","","test_type_inference",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","36","tests.unit.backend.layers.business","test_business","TestGetAllCollections","","","test_get_all_collections_unfiltered_ok","
        All the collection versions for all collections should be returned by `get_collections`, including published,
        unpublished, and all owners.
        "
"passed","Wed Nov 29 16:58:05 GMT 2023","Wed Nov 29 16:58:05 GMT 2023","9","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test_update_collection_with_empty_required_fields",""
"passed","Wed Nov 29 16:58:16 GMT 2023","Wed Nov 29 16:58:16 GMT 2023","251","tests.unit.backend.layers.utils","test_color_conversion_utils","TestColorConversionUtils","","","test_term_vs_label_colors",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","0","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_114","","","test_type_inference",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_38","","","test_type_inference",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","0","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[doi-://]",""
"passed","Wed Nov 29 16:58:32 GMT 2023","Wed Nov 29 16:58:32 GMT 2023","377","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__query_no_genes__returns_200_and_correct_response",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","3","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__update_with_invalid_collection_consortia",""
"passed","Wed Nov 29 16:58:16 GMT 2023","Wed Nov 29 16:58:16 GMT 2023","3","tests.unit.backend.layers.utils","test_matrix_utils","TestMatrixUtils","","","test__is_matrix_sparse_with_column_shift_encoding__giant_matrix_returns_false_early",""
"passed","Wed Nov 29 16:58:05 GMT 2023","Wed Nov 29 16:58:05 GMT 2023","13","tests.unit.backend.layers.api","test_curation_api","TestGetCollections","","","test__verify_expected_revision_collection_fields",""
"passed","Wed Nov 29 16:58:05 GMT 2023","Wed Nov 29 16:58:05 GMT 2023","8","tests.unit.backend.layers.api","test_curation_api","TestGetCollectionVersions","","","test__get_collection_versions_tombstoned__410",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_22","","","test_type_inference",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_78","","","test_type_inference",""
"passed","Wed Nov 29 16:58:04 GMT 2023","Wed Nov 29 16:58:04 GMT 2023","12","tests.unit.backend.layers.api","test_curation_api","TestDeleteCollection","","","test__delete_private_collection",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","1","tests.unit.backend.layers.business","test_business","TestUpdateCollection","","","test_update_collection_same_doi","
        A collection updated with the same DOI should not trigger a Crossref call
        "
"passed","Wed Nov 29 16:57:30 GMT 2023","Wed Nov 29 16:57:30 GMT 2023","1","tests.unit.cellguide_pipeline","test_canonical_marker_genes","CanonicalMarkerGeneCompilerUtilsTests","","","test__get_title_and_citation_from_doi",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","20","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_publish_version_with_added_dataset_ok","
        Publishing a version with a dataset added should succeed
        "
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","0","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[data_source-https://]",""
"passed","Wed Nov 29 16:58:04 GMT 2023","Wed Nov 29 16:58:04 GMT 2023","3","tests.unit.backend.layers.api","test_curation_api","TestGetCollections","","","test__get_collections_no_auth_visibility_private__403",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","13","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_publish_version_does_not_change_original_published_at_ok","
        When publishing a collection version, the published_at for the canonical collection
        should not change
        "
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","42","tests.unit.backend.layers.utils","test_secret_config","TestSecretConfig","","","test_when_item_is_not_in_config_but_is_in_env_and_use_env_is_set_we_use_env",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","1","tests.unit.backend.layers.business","test_business","TestUpdateCollectionDatasets","","","test_add_empty_dataset_ok","
        An empty dataset can be added to a collection when `create_empty_dataset` is called.
        The resulting dataset should be empty and in a state ready for processing.
        "
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","1","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[protocol-google.com]",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","1","tests.unit.backend.layers.api","test_gene_info","GeneInfoAPIv1Tests","","","test_parse_xml_tree_missing_values","
        Returns correct dictionary with missing values if given XML tree with missing values
        "
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","8","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_resurrect_collection_ok","
        A tombstoned Collection can be resurrected
        "
"passed","Wed Nov 29 16:59:23 GMT 2023","Wed Nov 29 16:59:23 GMT 2023","0","tests.unit.processing","test_handle_error","TestCleanupArtifacts","","","test_cleanup_artifacts__OK[None]","Check that all artifacts are deleted for the given cases."
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","5","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__update_collection_partial__OK",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","0","tests.unit.backend.layers.common","test_validation","","","","test__link__OK[raw_data-https://www.google.com]",""
"passed","Wed Nov 29 16:59:23 GMT 2023","Wed Nov 29 16:59:23 GMT 2023","3","tests.unit.processing","test_process_download","TestProcessDownload","","","test_download_from_dropbox_uri","
        Call process download using a dropbox uri
        "
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","8","tests.unit.backend.layers.business","test_business","TestUpdateCollectionDatasets","","","test_replace_dataset_in_unpublished_collection_ok","
        A dataset can be replaced from a collection version by calling `ingest_dataset`
        and specifying an existing dataset_version_id
        "
"passed","Wed Nov 29 16:58:09 GMT 2023","Wed Nov 29 16:58:09 GMT 2023","2","tests.unit.backend.layers.thirdparty","test_crossref_provider","TestCrossrefProvider","","","test__provider_throws_exception_if_request_cannot_be_parsed","
        Asserts an CrossrefParseException if the GET request succeeds but cannot be parsed
        "
"passed","Wed Nov 29 16:58:04 GMT 2023","Wed Nov 29 16:58:04 GMT 2023","6","tests.unit.backend.layers.api","test_curation_api","TestGetCollections","","","test__collection_level_processing_status__SUCCESS",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","7","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_cleanup_occurs_after_deletion_for_private_collection","
        Updated Dataset assets and rows in private Collection should not be deleted until after Collection is deleted
        "
"passed","Wed Nov 29 16:58:11 GMT 2023","Wed Nov 29 16:58:11 GMT 2023","31","tests.unit.backend.layers.utils","test_aws_secret","TestAwsSecret","","","test_init_of_existing_secret_retrieves_secret_metadata",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","10","tests.unit.backend.layers.api","test_curation_api","TestGetDatasets","","","test_get_nonexistent_dataset_4xx",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_85","","","test_type_inference",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_91","","","test_type_inference",""
"passed","Wed Nov 29 16:57:53 GMT 2023","Wed Nov 29 16:57:53 GMT 2023","10","tests.unit.scripts","test_tombstone","TestTombstone","","","test__resurrect_collection",""
"passed","Wed Nov 29 16:58:13 GMT 2023","Wed Nov 29 16:58:15 GMT 2023","2056","tests.unit.backend.layers.utils","test_aws_secret","TestAwsSecret","","","test_value_of_existing_deleted_secret_raises_exception",""
"passed","Wed Nov 29 16:59:23 GMT 2023","Wed Nov 29 16:59:23 GMT 2023","8","tests.unit.processing","test_process_validate","ProcessingTest","","","test_process_download_validate_success","
        ProcessDownloadValidate should:
        1. Download the h5ad artifact
        2. set validation status to VALID
        3. Set upload status to UPLOADED
        4. set h5ad status to UPLOADED
        5. upload the original file to S3
        6. upload the labeled file to S3
        "
"passed","Wed Nov 29 16:58:04 GMT 2023","Wed Nov 29 16:58:04 GMT 2023","29","tests.unit.backend.layers.api","test_curation_api","TestDeleteCollection","","","test__delete_public_collection",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","1","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[doi-google.com]",""
"passed","Wed Nov 29 16:58:38 GMT 2023","Wed Nov 29 16:58:38 GMT 2023","1","tests.unit.backend.wmg.data","test_rollup","TestLowLevelRollupFunctionsTraversingCellTypeLineage","","","test__cell_types_are_not_redundant_linear_chain",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","5","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__get_dataset_assets",""
"passed","Wed Nov 29 16:58:09 GMT 2023","Wed Nov 29 16:58:09 GMT 2023","0","tests.unit.backend.layers.common","test_validation","","","","test_invalid_email[email@.com]",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","16","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__list_collection__check_owner__no_auth",""
"passed","Wed Nov 29 16:58:09 GMT 2023","Wed Nov 29 16:58:09 GMT 2023","1","tests.unit.backend.layers.common","test_validation","","","","test_invalid_characters_in_field[\x00some data]",""
"passed","Wed Nov 29 16:59:23 GMT 2023","Wed Nov 29 16:59:23 GMT 2023","1","tests.unit.processing","test_process_download","","","","test_get_job_definion_name[environ2-dp-test-ingest-process-fake_dataset_id]",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","1","tests.unit.backend.layers.business","test_business","TestCreateCollection","","","test_create_collection_with_valid_doi_ok","
        A collection can be created with a valid DOI, and the publisher metadata will be added
        to the collection
        "
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","42","tests.unit.backend.layers.utils","test_secret_config","TestSecretConfig","","","test_when_item_is_in_config_but_not_in_env_and_use_env_is_set_we_use_config",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","1","tests.unit.backend.layers.api","test_gene_info","GeneInfoAPIv1Tests","","","test_api_search_calls","
        In combination with test_api_fetch_calls, checks external API call in search requests (_search_gene_uid)
        "
"passed","Wed Nov 29 16:58:05 GMT 2023","Wed Nov 29 16:58:05 GMT 2023","20","tests.unit.backend.layers.api","test_curation_api","TestGetDatasets","","","test_get_dataset_in_a_tombstoned_collection_410",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","3","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_rejects_invalid_doi",""
"passed","Wed Nov 29 16:58:12 GMT 2023","Wed Nov 29 16:59:10 GMT 2023","57491","tests.unit.cellguide_pipeline","test_ontology_tree","OntologyTreeBuilderTests","","","test__ontology_tree_builder",""
"passed","Wed Nov 29 16:59:23 GMT 2023","Wed Nov 29 16:59:23 GMT 2023","1","tests.unit.processing","test_handle_error","","","","test_parse_event_with_error_cause",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","10","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__get_collection_id_retrieves_published_version_by_collection_id","
        GET /collections/:collection_id retrieves the published version given a canonical collection_id
        "
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","3","tests.unit.backend.layers.api","test_portal_api","TestRevision","","","test__revision_nonexistent__403","
        Start a revision on a non-existing collection.
        "
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_110","","","test_type_inference",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","0","tests.unit.backend.layers.utils","test_semvar_utils","TestSemvarUtils","","","test__release_only_prerelease_properly_formatted_semvar__returns_false",""
"passed","Wed Nov 29 16:58:05 GMT 2023","Wed Nov 29 16:58:05 GMT 2023","3","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test__update_collection_by_version_id__403",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_90","","","test_type_inference",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","28","tests.unit.backend.layers.api","test_curation_api","TestGetDatasetIdVersions","","","test_get_dataset_id_versions_ok",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","4","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__get_collection_id_retrieves_unpublished_version","
        If a collection is unpublished, GET /collections/:collection_id retrieves the unpublished version
        when passed the canonical collection_id
        "
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","51","tests.unit.backend.layers.api","test_curation_api","TestGetDatasetVersion","","","test_get_dataset_version_4xx",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","0","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_107","","","test_type_inference",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","1","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts_with_rdev_prefix",""
"passed","Wed Nov 29 16:58:36 GMT 2023","Wed Nov 29 16:58:36 GMT 2023","319","tests.unit.backend.wmg.api.common","test_expression_dotplot","ExpressionDotPlotTest","","","test__query_agg_tissue_counts__returns_correct_result",""
"passed","Wed Nov 29 16:59:25 GMT 2023","Wed Nov 29 16:59:25 GMT 2023","2","tests.unit.processing.schema_migration","test_error_wrapper","","","","test_error_wrapper",""
"passed","Wed Nov 29 16:58:05 GMT 2023","Wed Nov 29 16:58:05 GMT 2023","20","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test__update_collection__links__OK",""
"passed","Wed Nov 29 16:58:31 GMT 2023","Wed Nov 29 16:58:31 GMT 2023","53","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__primary_filter_dimensions__returns_200",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","5","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_returns_id_on_success",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","4","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__remove_all_collection_consortia",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","40","tests.unit.backend.layers.business","test_business","TestGetDataset","","","test_get_prior_published_dataset_version","
        Given a dataset version id, return the DatasetVersion IF its been part of a published CollectionVersion
        "
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:09 GMT 2023","1","tests.unit.backend.layers.common","test_validation","","","","test__link__OK[data_source-http://somewhere.org/path/?abcd=123]",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","0","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_54","","","test_type_inference",""
"passed","Wed Nov 29 16:58:06 GMT 2023","Wed Nov 29 16:58:06 GMT 2023","7","tests.unit.backend.layers.api","test_curation_api","TestPostRevision","","","test__post_revision__no_auth",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","5","tests.unit.backend.layers.business","test_business","TestUpdateCollection","","","test_update_collection_partial_ok","
        `update_collection` should support partial updates: if only a subset of the fields are specified,
        the previous field should not be modified
        "
"passed","Wed Nov 29 16:58:09 GMT 2023","Wed Nov 29 16:58:09 GMT 2023","173","tests.unit.backend.layers.utils","test_aws","TestDeleteManyFromS3","","","test_delete_from_s3_deletes_all_files",""
"passed","Wed Nov 29 16:58:05 GMT 2023","Wed Nov 29 16:58:05 GMT 2023","13","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test__update_revision__OK",""
"passed","Wed Nov 29 16:59:22 GMT 2023","Wed Nov 29 16:59:22 GMT 2023","21","tests.unit.processing","test_h5ad_data_file","TestH5ADDataFile","","","test__create_h5ad_data_file__no_copy_if_var_index_name_already_in_columns",""
"passed","Wed Nov 29 16:58:05 GMT 2023","Wed Nov 29 16:58:05 GMT 2023","61","tests.unit.backend.layers.api","test_curation_api","TestGetDatasets","","","test_get_all_datasets_200",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","0","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_39","","","test_type_inference",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","13","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_publish_version_with_updated_metadata_ok","
        Publishing a collection with updated metadata should succeed, but not update revised_at
        "
"passed","Wed Nov 29 16:58:34 GMT 2023","Wed Nov 29 16:58:35 GMT 2023","421","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__schema4__filter_request_with_empty_criteria__excludes_comma_delimited_ethnicity_values",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","13","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__delete_uploaded_dataset__ok",""
"passed","Wed Nov 29 16:58:38 GMT 2023","Wed Nov 29 16:58:38 GMT 2023","0","tests.unit.backend.wmg.api.common","test_wmg_api_helpers","","","","test_sanitize_api_query_dict[input_query1-expected_sanitized_query1]",""
"passed","Wed Nov 29 16:58:16 GMT 2023","Wed Nov 29 16:58:16 GMT 2023","12","tests.unit.backend.layers.utils","test_cxg_generation_utils","TestCxgGenerationUtils","","","test__convert_ndarray_to_cxg_dense_array__writes_successfully",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","12","tests.unit.backend.layers.business","test_business","TestSetPreviousDatasetVersion","","","test_revision_restoring_previously_published_dataset",""
"passed","Wed Nov 29 16:58:09 GMT 2023","Wed Nov 29 16:58:09 GMT 2023","1","tests.unit.backend.layers.common","test_validation","","","","test_invalid_email[email@place.]",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","0","tests.unit.backend.layers.common","test_validation","","","","test__link__OK[lab_website-http://somewhere.org/path/?abcd=123]",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_50","","","test_type_inference",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","0","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[raw_data-google.com]",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_57","","","test_type_inference",""
"passed","Wed Nov 29 16:59:23 GMT 2023","Wed Nov 29 16:59:23 GMT 2023","112","tests.unit.processing","test_h5ad_data_file","TestH5ADDataFile","","","test__to_cxg__simple_anndata_with_corpora_and_sparse",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","1","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[doi-google]",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_75","","","test_type_inference",""
"passed","Wed Nov 29 16:59:23 GMT 2023","Wed Nov 29 16:59:23 GMT 2023","1","tests.unit.processing","test_handle_error","TestCleanupArtifacts","","","test_cleanup_artifacts__not_download_validate","Check that file in the artifact bucket are not delete if error_step is not download-validate."
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","4","tests.unit.backend.layers.business","test_business","TestSetPreviousDatasetVersion","","","test_with_published_collection",""
"passed","Wed Nov 29 16:58:15 GMT 2023","Wed Nov 29 16:58:15 GMT 2023","30","tests.unit.backend.layers.utils","test_aws_secret","TestAwsSecret","","","test_value_of_unknown_secret_raises_exception",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","1","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts_delete_h5ad",""
"passed","Wed Nov 29 16:58:16 GMT 2023","Wed Nov 29 16:58:16 GMT 2023","11","tests.unit.backend.layers.utils","test_cxg_generation_utils","TestCxgGenerationUtils","","","test__convert_matrices_to_cxg_arrays__dense_array_writes_successfully",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","0","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_40","","","test_type_inference",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_74","","","test_type_inference",""
"passed","Wed Nov 29 16:59:22 GMT 2023","Wed Nov 29 16:59:22 GMT 2023","13","tests.unit.processing","test_extract_metadata","TestProcessingValidate","","","test_extract_metadata_find_raw_layer",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","6","tests.unit.backend.layers.auth","test_auth_keys","TestKeys","","","test__regenerate_key__201",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","9","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__delete_public_dataset_returns__405",""
"passed","Wed Nov 29 16:57:36 GMT 2023","Wed Nov 29 16:57:37 GMT 2023","608","tests.unit.wmg_processing","test_cell_type_ordering","CellTypeOrderingTests","","","test_cell_type_orderings",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","1","tests.unit.backend.layers.business","test_business","TestCreateCollection","","","test_create_collection_ok","
        A collection can be created using `create_collection`
        "
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_102","","","test_type_inference",""
"passed","Wed Nov 29 16:59:23 GMT 2023","Wed Nov 29 16:59:23 GMT 2023","1","tests.unit.processing","test_process_download","","","","test_estimate_resource_requirements_positive[adata0-memory_settings0-expected0]",""
"passed","Wed Nov 29 16:58:38 GMT 2023","Wed Nov 29 16:58:38 GMT 2023","33","tests.unit.backend.wmg.api.common","test_rollup","TestHighLevelRollupFunction","","","test__rollup_2_no_compare_dim_gene_expressed_in_one_tissue_but_not_other",""
"passed","Wed Nov 29 16:58:09 GMT 2023","Wed Nov 29 16:58:09 GMT 2023","0","tests.unit.backend.layers.common","test_validation","","","","test_invalid_characters_in_field[text\x1f]",""
"passed","Wed Nov 29 16:59:25 GMT 2023","Wed Nov 29 16:59:25 GMT 2023","1","tests.unit.processing.schema_migration","test_publish_revisions","TestPublishRevisions","","","test_run_neg","Run method when check_datasets returns errors."
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_82","","","test_type_inference",""
"passed","Wed Nov 29 16:58:16 GMT 2023","Wed Nov 29 16:58:16 GMT 2023","1","tests.unit.backend.layers.utils","test_json","TestCustomJSONEncoder","","","test_unsupported_type",""
"passed","Wed Nov 29 16:58:07 GMT 2023","Wed Nov 29 16:58:07 GMT 2023","4","tests.unit.backend.layers.api","test_portal_api","TestCollectionsCurators","","","test_view_non_owned_private_collection__ok",""
"passed","Wed Nov 29 16:58:08 GMT 2023","Wed Nov 29 16:58:08 GMT 2023","10","tests.unit.backend.layers.business","test_business","TestGetAllCollections","","","test_get_all_collections_with_owner_ok","
        Only collection versions with the specified owner should be returned, including both published and unpublished
        "
"passed","Wed Nov 29 16:57:30 GMT 2023","Wed Nov 29 16:57:46 GMT 2023","16619","tests.unit.cellguide_pipeline","test_gpt_descriptions","TestGptDescriptionGenerator","","","test__gpt_description_generator",""
"passed","Wed Nov 29 16:58:17 GMT 2023","Wed Nov 29 16:58:17 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_55","","","test_type_inference",""
